recording_id,site_id,datetime,datetime_utc,sample_rate,duration,samples,file_size,bit_rate,sample_encoding,upload_time,meta,url
262495991,70861,06/09/2025 23:00:00,06/09/2025 20:00:00,48000,60,2880000,0,592277,flac,08/20/2025 12:10:25,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-06-09T20:00:00Z;Loc Position:56.895069 23.635908;OAD|Loc Source:Acoustic chime;Original Filename:20250609_200000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.1;Temperature Int:10.4"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250609_200000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/06/09/vbpaqahu2uw4/087d38a4-3124-42da-b83e-e5cf49302707.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091500Z&X-Amz-Expires=604800&X-Amz-Signature=7dc272f70f06706b6679248998f7de3b2f68fbc4b134c50ef36b50df36ca1355&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D087d38a4-3124-42da-b83e-e5cf49302707.flac&x-id=GetObject
262495992,70861,06/10/2025 06:05:00,06/10/2025 03:05:00,48000,60,2880000,0,485554,flac,08/20/2025 12:10:27,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-06-10T03:05:00Z;Loc Position:56.895069 23.635908;OAD|Loc Source:Acoustic chime;Original Filename:20250610_030500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.1;Temperature Int:8.2"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250610_030500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/06/10/vbpaqahu2uw4/c419c400-97fd-45fe-a40f-b8e8dba1afad.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091500Z&X-Amz-Expires=604800&X-Amz-Signature=8a45f213e03b979f412cb9065de0f66f266084a6edd4e0cd066ed9569713158f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dc419c400-97fd-45fe-a40f-b8e8dba1afad.flac&x-id=GetObject
262495993,70861,06/09/2025 22:50:00,06/09/2025 19:50:00,48000,60,2880000,0,565855,flac,08/20/2025 12:10:29,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-06-09T19:50:00Z;Loc Position:56.895069 23.635908;OAD|Loc Source:Acoustic chime;Original Filename:20250609_195000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.1;Temperature Int:10.7"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250609_195000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/06/09/vbpaqahu2uw4/b100ae91-cb48-4c08-91d4-ed9b8f6e0494.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091500Z&X-Amz-Expires=604800&X-Amz-Signature=76d8aa45b6ec48c4828a09556d7094742516f07fbd876e421c2f24435bed989d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Db100ae91-cb48-4c08-91d4-ed9b8f6e0494.flac&x-id=GetObject
262496005,70861,06/09/2025 22:45:00,06/09/2025 19:45:00,48000,60,2880000,0,632202,flac,08/20/2025 12:10:31,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-06-09T19:45:00Z;Loc Position:56.895069 23.635908;OAD|Loc Source:Acoustic chime;Original Filename:20250609_194500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.1;Temperature Int:11.0"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250609_194500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/06/09/vbpaqahu2uw4/7a0b4b74-4499-4998-8e89-c9df57bc67ee.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091500Z&X-Amz-Expires=604800&X-Amz-Signature=b25bb55a8223523e68424f25e404fbd598b83f553a4de00b32f889ed9a5c8990&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7a0b4b74-4499-4998-8e89-c9df57bc67ee.flac&x-id=GetObject
262496006,70861,06/09/2025 22:35:00,06/09/2025 19:35:00,48000,60,2880000,0,595946,flac,08/20/2025 12:10:32,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-06-09T19:35:00Z;Loc Position:56.895069 23.635908;OAD|Loc Source:Acoustic chime;Original Filename:20250609_193500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.1;Temperature Int:10.9"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250609_193500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/06/09/vbpaqahu2uw4/cc8cf49a-dafb-46bf-81ab-8b0e4be8920a.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091500Z&X-Amz-Expires=604800&X-Amz-Signature=e5f2a6ecd8e5fb662050f2a2e1622300198aef9e6e3b54a1ff192cf418c881a6&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dcc8cf49a-dafb-46bf-81ab-8b0e4be8920a.flac&x-id=GetObject
262496007,70861,06/09/2025 21:30:00,06/09/2025 18:30:00,48000,60,2880000,0,577544,flac,08/20/2025 12:10:33,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-06-09T18:30:00Z;Loc Position:56.895069 23.635908;OAD|Loc Source:Acoustic chime;Original Filename:20250609_183000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.1;Temperature Int:12.3"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250609_183000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/06/09/vbpaqahu2uw4/fb64e4e8-9574-4403-8041-94b54e026f7e.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091500Z&X-Amz-Expires=604800&X-Amz-Signature=6bf7916679ebe21c9bce8006e2ab557fdb26949bc4d1e24a0060590be14a7122&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dfb64e4e8-9574-4403-8041-94b54e026f7e.flac&x-id=GetObject
262496009,70861,06/09/2025 22:05:00,06/09/2025 19:05:00,48000,60,2880000,0,549106,flac,08/20/2025 12:10:36,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-06-09T19:05:00Z;Loc Position:56.895069 23.635908;OAD|Loc Source:Acoustic chime;Original Filename:20250609_190500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.1;Temperature Int:11.4"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250609_190500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/06/09/vbpaqahu2uw4/36daa9cb-6d1c-4b96-9aec-7e10f5858384.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091500Z&X-Amz-Expires=604800&X-Amz-Signature=b4229e4d24e36834d47e72b2ef45f26cf8fc3b04a8db3e324a4c4b482efc9303&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D36daa9cb-6d1c-4b96-9aec-7e10f5858384.flac&x-id=GetObject
262496020,70861,06/09/2025 22:20:00,06/09/2025 19:20:00,48000,60,2880000,0,560324,flac,08/20/2025 12:10:38,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-06-09T19:20:00Z;Loc Position:56.895069 23.635908;OAD|Loc Source:Acoustic chime;Original Filename:20250609_192000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.1;Temperature Int:11.2"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250609_192000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/06/09/vbpaqahu2uw4/ecaf2ba3-eebb-40f6-9f2f-f2ded2f608fa.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091500Z&X-Amz-Expires=604800&X-Amz-Signature=de99960809b63d6313a8c807eb0e78a6fb92ea00964ee2b81b3404aeddc3243f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Decaf2ba3-eebb-40f6-9f2f-f2ded2f608fa.flac&x-id=GetObject
262496021,70861,06/10/2025 05:55:00,06/10/2025 02:55:00,48000,60,2880000,0,494032,flac,08/20/2025 12:10:40,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-06-10T02:55:00Z;Loc Position:56.895069 23.635908;OAD|Loc Source:Acoustic chime;Original Filename:20250610_025500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.1;Temperature Int:8.0"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250610_025500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/06/10/vbpaqahu2uw4/eb0cc1f4-9c37-486c-8d4f-d2f90f8c6fbc.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091500Z&X-Amz-Expires=604800&X-Amz-Signature=1b09a503ecb7d0894bb8e0d58ebd4778e1fd05f500a0b0f26c5334b0beb4b4bd&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Deb0cc1f4-9c37-486c-8d4f-d2f90f8c6fbc.flac&x-id=GetObject
262496022,70861,06/09/2025 22:25:00,06/09/2025 19:25:00,48000,60,2880000,0,610135,flac,08/20/2025 12:10:40,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-06-09T19:25:00Z;Loc Position:56.895069 23.635908;OAD|Loc Source:Acoustic chime;Original Filename:20250609_192500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.1;Temperature Int:11.2"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250609_192500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/06/09/vbpaqahu2uw4/26ea639e-a84b-4e9e-9537-c19f4cae2e3c.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091500Z&X-Amz-Expires=604800&X-Amz-Signature=e18990f91d90155dd76b077cc4d0a4942920da7c0a2add654af1584bf0b05118&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D26ea639e-a84b-4e9e-9537-c19f4cae2e3c.flac&x-id=GetObject
262496023,70861,06/10/2025 05:10:00,06/10/2025 02:10:00,48000,60,2880000,0,460644,flac,08/20/2025 12:10:42,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-06-10T02:10:00Z;Loc Position:56.895069 23.635908;OAD|Loc Source:Acoustic chime;Original Filename:20250610_021000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.1;Temperature Int:7.7"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250610_021000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/06/10/vbpaqahu2uw4/2303a516-2560-4475-a04d-8e32a192de1c.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091500Z&X-Amz-Expires=604800&X-Amz-Signature=2893107ddc4445acb8734dd18b410d8752441fe74526ea87a48102d4f7fadefb&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D2303a516-2560-4475-a04d-8e32a192de1c.flac&x-id=GetObject
