recording_id,site_id,datetime,datetime_utc,sample_rate,duration,samples,file_size,bit_rate,sample_encoding,upload_time,meta,url
275002731,69165,08/19/2025 17:00:00,08/19/2025 14:00:00,48000,60,2880000,0,437218,flac,10/30/2025 19:49:07,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FDC60;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-19T14:00:00Z;Loc Position:57.152323 24.266178;OAD|Loc Source:Acoustic chime;Original Filename:20250819_140000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:23.3"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250819_140000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/19/rqjbchhsc0g5/b95e6421-e067-48ff-939a-f9ed0698800b.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090301Z&X-Amz-Expires=604800&X-Amz-Signature=a3cf3d24e041540fb9245e769041f6f6b1d8272edce43f7a372097ef72513c2f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Db95e6421-e067-48ff-939a-f9ed0698800b.flac&x-id=GetObject
275002734,69165,08/16/2025 13:25:00,08/16/2025 10:25:00,48000,60,2880000,0,577171,flac,10/30/2025 19:49:09,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FDC60;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-16T10:25:00Z;Loc Position:57.152323 24.266178;OAD|Loc Source:Acoustic chime;Original Filename:20250816_102500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:19.1"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250816_102500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/16/rqjbchhsc0g5/1306413a-a1c2-46ed-92cc-a53a570433dc.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090301Z&X-Amz-Expires=604800&X-Amz-Signature=348ec2b29f02482a05403956d7bda91b286d5395bea9fea8f9a9575466a2dc18&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D1306413a-a1c2-46ed-92cc-a53a570433dc.flac&x-id=GetObject
275002736,69165,08/19/2025 12:35:00,08/19/2025 09:35:00,48000,60,2880000,0,472732,flac,10/30/2025 19:49:10,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FDC60;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-19T09:35:00Z;Loc Position:57.152323 24.266178;OAD|Loc Source:Acoustic chime;Original Filename:20250819_093500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:27.7"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250819_093500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/19/rqjbchhsc0g5/5b640b4b-5c0c-4893-87bb-0dc31916d3c1.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090301Z&X-Amz-Expires=604800&X-Amz-Signature=dda1a69838d14692cbb0f9be9492124d581b69249dfbf3bcfba641bee62ccbc0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D5b640b4b-5c0c-4893-87bb-0dc31916d3c1.flac&x-id=GetObject
275002741,69165,08/19/2025 17:45:00,08/19/2025 14:45:00,48000,60,2880000,0,470567,flac,10/30/2025 19:49:12,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FDC60;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-19T14:45:00Z;Loc Position:57.152323 24.266178;OAD|Loc Source:Acoustic chime;Original Filename:20250819_144500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:19.1"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250819_144500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/19/rqjbchhsc0g5/50ea9f25-17cd-480e-a349-55c295f5001b.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090301Z&X-Amz-Expires=604800&X-Amz-Signature=43994a27828d18c2a6e56e04bfe1fa70348bfb25a08984e10e8b81a8677688fb&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D50ea9f25-17cd-480e-a349-55c295f5001b.flac&x-id=GetObject
275002742,69165,08/19/2025 04:20:00,08/19/2025 01:20:00,48000,60,2880000,0,441164,flac,10/30/2025 19:49:12,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FDC60;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-19T01:20:00Z;Loc Position:57.152323 24.266178;OAD|Loc Source:Acoustic chime;Original Filename:20250819_012000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:12.6"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250819_012000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/19/rqjbchhsc0g5/5e018598-ee42-4296-8b8b-8e30b1eb3634.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090301Z&X-Amz-Expires=604800&X-Amz-Signature=ebff60e377e67c2c41b1cca508157736328e2f9b1f7539a355a976b4818ef420&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D5e018598-ee42-4296-8b8b-8e30b1eb3634.flac&x-id=GetObject
275002743,69165,08/18/2025 20:45:00,08/18/2025 17:45:00,48000,60,2880000,0,538273,flac,10/30/2025 19:49:13,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FDC60;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-18T17:45:00Z;Loc Position:57.152323 24.266178;OAD|Loc Source:Acoustic chime;Original Filename:20250818_174500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:13.9"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250818_174500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/18/rqjbchhsc0g5/0acf6173-bbba-400e-bb5e-c34e180179b6.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090301Z&X-Amz-Expires=604800&X-Amz-Signature=e3972f9a4c6a897b1150b942c612936122930100aafb861b2183787c3872ec35&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D0acf6173-bbba-400e-bb5e-c34e180179b6.flac&x-id=GetObject
275002745,69165,08/16/2025 15:10:00,08/16/2025 12:10:00,48000,60,2880000,0,584184,flac,10/30/2025 19:49:14,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FDC60;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-16T12:10:00Z;Loc Position:57.152323 24.266178;OAD|Loc Source:Acoustic chime;Original Filename:20250816_121000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:18.3"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250816_121000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/16/rqjbchhsc0g5/8ef7224a-e152-44c7-a1ba-a9daddb255a7.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090301Z&X-Amz-Expires=604800&X-Amz-Signature=73a48380ec874ea32b45855966d7c394695ea298a26c0bf5236535c65ae16c3b&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D8ef7224a-e152-44c7-a1ba-a9daddb255a7.flac&x-id=GetObject
275002809,69165,08/18/2025 21:35:00,08/18/2025 18:35:00,48000,60,2880000,0,531166,flac,10/30/2025 19:49:15,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FDC60;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-18T18:35:00Z;Loc Position:57.152323 24.266178;OAD|Loc Source:Acoustic chime;Original Filename:20250818_183500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:13.4"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250818_183500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/18/rqjbchhsc0g5/5fa4d7fd-b6d7-48f1-a061-05af5fa0b01d.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090301Z&X-Amz-Expires=604800&X-Amz-Signature=49c629a770e972aa92676b8a3bc22f1058920e8953ed0f279205a90a8e3d1244&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D5fa4d7fd-b6d7-48f1-a061-05af5fa0b01d.flac&x-id=GetObject
275002872,69165,08/18/2025 06:20:00,08/18/2025 03:20:00,48000,60,2880000,0,525235,flac,10/30/2025 19:49:16,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FDC60;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-18T03:20:00Z;Loc Position:57.152323 24.266178;OAD|Loc Source:Acoustic chime;Original Filename:20250818_032000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:14.5"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250818_032000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/18/rqjbchhsc0g5/10e1a5d7-02f0-4e07-af99-ca3d612997f0.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090301Z&X-Amz-Expires=604800&X-Amz-Signature=fbedff23f46c45b58836d80489a1177c358c7cd0e9ebefff1f49e585174f73c8&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D10e1a5d7-02f0-4e07-af99-ca3d612997f0.flac&x-id=GetObject
275002876,69165,08/19/2025 06:45:00,08/19/2025 03:45:00,48000,60,2880000,0,400299,flac,10/30/2025 19:49:18,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FDC60;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-19T03:45:00Z;Loc Position:57.152323 24.266178;OAD|Loc Source:Acoustic chime;Original Filename:20250819_034500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:17.1"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250819_034500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/19/rqjbchhsc0g5/cb3b57dc-fc34-4c38-b1d3-e61c4c3643eb.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090301Z&X-Amz-Expires=604800&X-Amz-Signature=d8a341ddfe220cdd0e1d71b8c079156acef35f42ac12ef0e3d8593f6c8042051&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dcb3b57dc-fc34-4c38-b1d3-e61c4c3643eb.flac&x-id=GetObject
