recording_id,site_id,datetime,datetime_utc,sample_rate,duration,samples,file_size,bit_rate,sample_encoding,upload_time,meta,url
269373314,71822,09/12/2025 02:50:00,09/11/2025 23:50:00,48000,60,2880000,0,543744,flac,10/02/2025 08:21:30,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-09-11T23:50:00Z;Loc Position:56.819140 23.839182;OAD|Loc Source:Acoustic chime;Original Filename:20250911_235000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:13.7"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250911_235000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/09/11/o9z68btgxmfd/b89f9c48-ed19-4095-a4a9-0620a1da1344.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091538Z&X-Amz-Expires=604800&X-Amz-Signature=ff85c09a231ad860fd085ea50df7aa19acfa7bcd0e05c771ed47591c3a7f7522&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Db89f9c48-ed19-4095-a4a9-0620a1da1344.flac&x-id=GetObject
269373315,71822,09/12/2025 05:35:00,09/12/2025 02:35:00,48000,60,2880000,0,504853,flac,10/02/2025 08:21:31,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-09-12T02:35:00Z;Loc Position:56.819140 23.839182;OAD|Loc Source:Acoustic chime;Original Filename:20250912_023500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:12.3"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250912_023500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/09/12/o9z68btgxmfd/d208e10e-473c-4d4f-ba70-cb73fa099660.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091538Z&X-Amz-Expires=604800&X-Amz-Signature=3a1ec4a57ed22f61f4051708c77c79f4ddcad8eb93083b00af5c9ec550d016d0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dd208e10e-473c-4d4f-ba70-cb73fa099660.flac&x-id=GetObject
269373317,71822,09/12/2025 11:00:00,09/12/2025 08:00:00,48000,60,2880000,0,470471,flac,10/02/2025 08:21:31,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-09-12T08:00:00Z;Loc Position:56.819140 23.839182;OAD|Loc Source:Acoustic chime;Original Filename:20250912_080000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:12.5"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250912_080000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/09/12/o9z68btgxmfd/292dfffc-5555-45df-aaaa-def586113893.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091538Z&X-Amz-Expires=604800&X-Amz-Signature=94f503eb63bfe504e46e73d529313120a69a64a803ea61ede6bbe0e88caf5a2b&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D292dfffc-5555-45df-aaaa-def586113893.flac&x-id=GetObject
269373318,71822,09/12/2025 03:10:00,09/12/2025 00:10:00,48000,60,2880000,0,539904,flac,10/02/2025 08:21:32,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-09-12T00:10:00Z;Loc Position:56.819140 23.839182;OAD|Loc Source:Acoustic chime;Original Filename:20250912_001000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:13.9"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250912_001000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/09/12/o9z68btgxmfd/75ef53b6-0a59-4da9-ace1-86ba61b719e7.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091538Z&X-Amz-Expires=604800&X-Amz-Signature=654c0039692a3a45c9adcfcbf918c5889d2713908486ca16ab81196b3a2bc563&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D75ef53b6-0a59-4da9-ace1-86ba61b719e7.flac&x-id=GetObject
269373319,71822,09/12/2025 15:30:00,09/12/2025 12:30:00,48000,60,2880000,0,504640,flac,10/02/2025 08:21:33,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-09-12T12:30:00Z;Loc Position:56.819140 23.839182;OAD|Loc Source:Acoustic chime;Original Filename:20250912_123000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:15.5"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250912_123000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/09/12/o9z68btgxmfd/7f909f23-8dd8-4baf-a142-4c840bfe43c6.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091538Z&X-Amz-Expires=604800&X-Amz-Signature=dd0444429fc76efeaabc826163d03702c3177b8a26eef6bc3f8ebe7920e6965e&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7f909f23-8dd8-4baf-a142-4c840bfe43c6.flac&x-id=GetObject
269373320,71822,09/12/2025 12:15:00,09/12/2025 09:15:00,48000,60,2880000,0,464411,flac,10/02/2025 08:21:33,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-09-12T09:15:00Z;Loc Position:56.819140 23.839182;OAD|Loc Source:Acoustic chime;Original Filename:20250912_091500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:13.4"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250912_091500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/09/12/o9z68btgxmfd/e8ca8018-f45f-49c1-8002-4da30fcf4f05.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091538Z&X-Amz-Expires=604800&X-Amz-Signature=ea91a965573ba6c9c01aef48768588a9fddb30fa450239f1c38e550424078975&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3De8ca8018-f45f-49c1-8002-4da30fcf4f05.flac&x-id=GetObject
269373321,71822,09/12/2025 06:50:00,09/12/2025 03:50:00,48000,60,2880000,0,499340,flac,10/02/2025 08:21:34,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-09-12T03:50:00Z;Loc Position:56.819140 23.839182;OAD|Loc Source:Acoustic chime;Original Filename:20250912_035000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:12.6"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250912_035000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/09/12/o9z68btgxmfd/228cffc6-91c7-4650-8839-2ab89e60103c.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091538Z&X-Amz-Expires=604800&X-Amz-Signature=13b2f6a900e96b6734758a104fb1cecd3fad5211b497dcddfb79fff55419ffd3&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D228cffc6-91c7-4650-8839-2ab89e60103c.flac&x-id=GetObject
269373324,71822,09/12/2025 07:35:00,09/12/2025 04:35:00,48000,60,2880000,0,462671,flac,10/02/2025 08:21:35,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-09-12T04:35:00Z;Loc Position:56.819140 23.839182;OAD|Loc Source:Acoustic chime;Original Filename:20250912_043500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:12.9"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250912_043500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/09/12/o9z68btgxmfd/ad2cc9d0-ef3c-4eff-b113-8141dd334ace.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091538Z&X-Amz-Expires=604800&X-Amz-Signature=883cb78526414e3aef06d80ba9e8bbeea96fda32793bc864b32c015de69fd311&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dad2cc9d0-ef3c-4eff-b113-8141dd334ace.flac&x-id=GetObject
269373325,71822,09/12/2025 13:05:00,09/12/2025 10:05:00,48000,60,2880000,0,467574,flac,10/02/2025 08:21:35,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-09-12T10:05:00Z;Loc Position:56.819140 23.839182;OAD|Loc Source:Acoustic chime;Original Filename:20250912_100500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:14.2"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250912_100500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/09/12/o9z68btgxmfd/d56f3c94-b56b-4982-98ca-9172c1b37dec.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091538Z&X-Amz-Expires=604800&X-Amz-Signature=03947a5ce60300c5403bce3828a98ab4ab67efe1a2baecbcc8829071c247fba9&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dd56f3c94-b56b-4982-98ca-9172c1b37dec.flac&x-id=GetObject
269373327,71822,09/12/2025 03:15:00,09/12/2025 00:15:00,48000,60,2880000,0,526786,flac,10/02/2025 08:21:36,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-09-12T00:15:00Z;Loc Position:56.819140 23.839182;OAD|Loc Source:Acoustic chime;Original Filename:20250912_001500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:13.1"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250912_001500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/09/12/o9z68btgxmfd/854d22c5-be81-433c-8ef7-99478e8f29aa.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T091538Z&X-Amz-Expires=604800&X-Amz-Signature=aa8aad1ed7a3c2224c16cb14dd7f077dfd5b93ddf70a86fb9f574c59df919611&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D854d22c5-be81-433c-8ef7-99478e8f29aa.flac&x-id=GetObject
