recording_id,site_id,datetime,datetime_utc,sample_rate,duration,samples,file_size,bit_rate,sample_encoding,upload_time,meta,url
261925682,69165,07/23/2025 02:25:00,07/22/2025 23:25:00,48000,60,2880000,0,379809,flac,08/19/2025 10:34:05,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FC639;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-07-22T23:25:00Z;Loc Position:56.970258 24.332262;OAD|Loc Source:Acoustic chime;Original Filename:20250722_232500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:12.9"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250722_232500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/07/22/rqjbchhsc0g5/709e5f35-e070-4f02-a26a-a471c74cbe56.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090237Z&X-Amz-Expires=604800&X-Amz-Signature=7ca19ce7a41bdffef6d57506e6eabaa8a0b1e566c71e8a171de7e360601e7850&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D709e5f35-e070-4f02-a26a-a471c74cbe56.flac&x-id=GetObject
261925711,69165,07/23/2025 02:35:00,07/22/2025 23:35:00,48000,60,2880000,0,379397,flac,08/19/2025 10:34:08,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FC639;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-07-22T23:35:00Z;Loc Position:56.970258 24.332262;OAD|Loc Source:Acoustic chime;Original Filename:20250722_233500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:12.8"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250722_233500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/07/22/rqjbchhsc0g5/a6cb0673-2ee3-4e4b-983a-7c6822bc98eb.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090237Z&X-Amz-Expires=604800&X-Amz-Signature=e10a7cb5285ec3a24dca1c500c4225d08df93e6a4cecbb220cf19697002f0de2&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Da6cb0673-2ee3-4e4b-983a-7c6822bc98eb.flac&x-id=GetObject
261925745,69165,07/23/2025 04:10:00,07/23/2025 01:10:00,48000,60,2880000,0,382630,flac,08/19/2025 10:34:12,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FC639;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-07-23T01:10:00Z;Loc Position:56.970258 24.332262;OAD|Loc Source:Acoustic chime;Original Filename:20250723_011000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:12.5"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250723_011000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/07/23/rqjbchhsc0g5/9c0d7579-22df-4a8a-9cfe-81f20d856e7a.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090237Z&X-Amz-Expires=604800&X-Amz-Signature=e76caa6ea5d5dcdbe1d9fd34747f43bf6e98bceb430a0eeba7a319872ae61732&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D9c0d7579-22df-4a8a-9cfe-81f20d856e7a.flac&x-id=GetObject
261925752,69165,07/23/2025 08:35:00,07/23/2025 05:35:00,48000,60,2880000,0,383082,flac,08/19/2025 10:34:14,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FC639;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-07-23T05:35:00Z;Loc Position:56.970258 24.332262;OAD|Loc Source:Acoustic chime;Original Filename:20250723_053500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:18.8"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250723_053500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/07/23/rqjbchhsc0g5/2055f949-bfd1-42a4-8c84-4fde76d86ace.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090237Z&X-Amz-Expires=604800&X-Amz-Signature=ed541d2c9985d049b43eb0ddc68bb9a180915cfbab6ab908c7f68558a941842b&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D2055f949-bfd1-42a4-8c84-4fde76d86ace.flac&x-id=GetObject
261925787,69165,07/23/2025 03:40:00,07/23/2025 00:40:00,48000,60,2880000,0,379313,flac,08/19/2025 10:34:18,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FC639;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-07-23T00:40:00Z;Loc Position:56.970258 24.332262;OAD|Loc Source:Acoustic chime;Original Filename:20250723_004000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:12.8"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250723_004000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/07/23/rqjbchhsc0g5/533ff515-3eef-4da8-b7d4-c763fa9c49e6.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090237Z&X-Amz-Expires=604800&X-Amz-Signature=07427951d03b7835cb3380253020e47dd3178ab7baa248cf3ceb1fa1aa20f05f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D533ff515-3eef-4da8-b7d4-c763fa9c49e6.flac&x-id=GetObject
261925788,69165,07/23/2025 07:20:00,07/23/2025 04:20:00,48000,60,2880000,0,389559,flac,08/19/2025 10:34:18,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FC639;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-07-23T04:20:00Z;Loc Position:56.970258 24.332262;OAD|Loc Source:Acoustic chime;Original Filename:20250723_042000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:15.2"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250723_042000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/07/23/rqjbchhsc0g5/033b3f6f-4924-49ab-aa9b-390d85adac34.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090237Z&X-Amz-Expires=604800&X-Amz-Signature=a0135eb0edb7563bc57828be2432bd6ea91c55cb0aa21b82702f82db4f623fe6&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D033b3f6f-4924-49ab-aa9b-390d85adac34.flac&x-id=GetObject
261925802,69165,07/23/2025 07:25:00,07/23/2025 04:25:00,48000,60,2880000,0,382702,flac,08/19/2025 10:34:19,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FC639;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-07-23T04:25:00Z;Loc Position:56.970258 24.332262;OAD|Loc Source:Acoustic chime;Original Filename:20250723_042500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:15.8"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250723_042500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/07/23/rqjbchhsc0g5/55ca75a3-f4c7-41ea-b95d-4f78f7bd7d1a.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090237Z&X-Amz-Expires=604800&X-Amz-Signature=e828d2c33ee6399e9f777865256338e19f7c66893ff9cd9ed5f6e0923f966830&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D55ca75a3-f4c7-41ea-b95d-4f78f7bd7d1a.flac&x-id=GetObject
261925836,69165,07/23/2025 06:35:00,07/23/2025 03:35:00,48000,60,2880000,0,382730,flac,08/19/2025 10:34:22,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FC639;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-07-23T03:35:00Z;Loc Position:56.970258 24.332262;OAD|Loc Source:Acoustic chime;Original Filename:20250723_033500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:14.0"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250723_033500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/07/23/rqjbchhsc0g5/e27c37d1-7b67-4f27-9254-8fd8ab64c1bb.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090237Z&X-Amz-Expires=604800&X-Amz-Signature=0d3dbbfd3babb6d0790ada009aa32e3e9434b205fc99add092a15f8af3bde8f3&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3De27c37d1-7b67-4f27-9254-8fd8ab64c1bb.flac&x-id=GetObject
261925884,69165,07/23/2025 02:10:00,07/22/2025 23:10:00,48000,60,2880000,0,379620,flac,08/19/2025 10:34:29,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FC639;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-07-22T23:10:00Z;Loc Position:56.970258 24.332262;OAD|Loc Source:Acoustic chime;Original Filename:20250722_231000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:12.9"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250722_231000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/07/22/rqjbchhsc0g5/6674317a-38bd-4a4f-9605-8024144c7ee8.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090237Z&X-Amz-Expires=604800&X-Amz-Signature=d3a900e26384922afd0444ef9fa9f568a6b60814c5af1c856f9545353c3282db&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D6674317a-38bd-4a4f-9605-8024144c7ee8.flac&x-id=GetObject
261925885,69165,07/23/2025 06:20:00,07/23/2025 03:20:00,48000,60,2880000,0,381816,flac,08/19/2025 10:34:29,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC05641FC639;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-07-23T03:20:00Z;Loc Position:56.970258 24.332262;OAD|Loc Source:Acoustic chime;Original Filename:20250723_032000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:5.0;Temperature Int:13.4"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250723_032000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/07/23/rqjbchhsc0g5/ec0cc21e-2ffb-4d29-b3f5-bdb84ac82556.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090237Z&X-Amz-Expires=604800&X-Amz-Signature=fde6d120c228265b56007f109543d8c6f10a0df201823b1b00e6a241dddc4299&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dec0cc21e-2ffb-4d29-b3f5-bdb84ac82556.flac&x-id=GetObject
