recording_id,site_id,datetime,datetime_utc,sample_rate,duration,samples,bit_rate,sample_encoding,meta,url,sitename,date,time,birdnet_week,quadrant,mic_type,hour,latitude,longitude,sunrise,sunset,bird_week,sun_hours,audio_file_base,audio_file,file_path,month,audio_directory,audio_path
232707776,69163,2025-03-04T13:55:00Z,03/04/2025 11:55:00,48000,60,2880000,475601,flac,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC0263ED8F59;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-03-04T11:55:00Z;Loc Position:56.991964 24.380862;OAD|Loc Source:Acoustic chime;Original Filename:20250304_115500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.1;Temperature Int:6.6"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250304_115500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/03/04/82p18cjvw5mc/435f0a2f-7e06-42f9-b50f-c6a98cac1f58.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090040Z&X-Amz-Expires=604800&X-Amz-Signature=9c3deaa7ae2c0edde6f63ba7e5b01dc25d53a4fab5f17182dc4e41409c5142d6&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D435f0a2f-7e06-42f9-b50f-c6a98cac1f58.flac&x-id=GetObject,ML_Q2_M1,2025-03-04,13:55,9,Q2,M1,13,56.9919611,24.3808376,2025-03-04T05:09:21Z,2025-03-04T16:02:00Z,3,NA,20250304_115500,20250304_115500.flac,../AudioMoth/ML_Q2_M1/20250304_115500.flac,Mar,../AudioMoth_2025//Q2/M1/Mar,../AudioMoth_2025//Q2/M1/Mar/20250304_115500.flac
230191171,69162,2025-03-04T14:35:00Z,03/04/2025 12:35:00,48000,60,2880000,500212,flac,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:24E1440163ED1DD7;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-03-04T12:35:00Z;Loc Position:57.026537 24.189724;OAD|Loc Source:Acoustic chime;Original Filename:20250304_123500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.1;Temperature Int:6.0"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250304_123500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/03/04/7j7hefr0a48m/75584b7f-fb88-4dfa-b2df-e07749f02b4d.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090011Z&X-Amz-Expires=604800&X-Amz-Signature=bd0821734026d8ac2b6e4fee25851a59be0459974c17db235872068f09f03e4c&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D75584b7f-fb88-4dfa-b2df-e07749f02b4d.flac&x-id=GetObject,ML_Q1_M5,2025-03-04,14:35,9,Q1,M5,14,57.0265359,24.1897223,2025-03-04T05:10:10Z,2025-03-04T16:02:43Z,3,NA,20250304_123500,20250304_123500.flac,../AudioMoth/ML_Q1_M5/20250304_123500.flac,Mar,../AudioMoth_2025//Q1/M5/Mar,../AudioMoth_2025//Q1/M5/Mar/20250304_123500.flac
232706986,69163,2025-03-04T15:55:00Z,03/04/2025 13:55:00,48000,60,2880000,460588,flac,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC0263ED8F59;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-03-04T13:55:00Z;Loc Position:56.991964 24.380862;OAD|Loc Source:Acoustic chime;Original Filename:20250304_135500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.0;Temperature Int:4.8"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250304_135500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/03/04/82p18cjvw5mc/2298785c-63c7-44b2-9575-d57652c50950.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090038Z&X-Amz-Expires=604800&X-Amz-Signature=6df130cf98e9343e33befcea56d6ab270e5b0d4a30b5ce3d08902f29c2c66196&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D2298785c-63c7-44b2-9575-d57652c50950.flac&x-id=GetObject,ML_Q2_M1,2025-03-04,15:55,9,Q2,M1,15,56.9919611,24.3808376,2025-03-04T05:09:21Z,2025-03-04T16:02:00Z,3,NA,20250304_135500,20250304_135500.flac,../AudioMoth/ML_Q2_M1/20250304_135500.flac,Mar,../AudioMoth_2025//Q2/M1/Mar,../AudioMoth_2025//Q2/M1/Mar/20250304_135500.flac
232707725,69163,2025-03-04T18:20:00Z,03/04/2025 16:20:00,48000,60,2880000,497273,flac,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC0263ED8F59;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-03-04T16:20:00Z;Loc Position:56.991964 24.380862;OAD|Loc Source:Acoustic chime;Original Filename:20250304_162000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.0;Temperature Int:3.4"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250304_162000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/03/04/82p18cjvw5mc/cf451afa-4314-44d1-8b5f-00914d8d2bd8.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090040Z&X-Amz-Expires=604800&X-Amz-Signature=7feb261e916190932e46d9983640dec9c4d9198fbf7b5ead4855494d8fc91ac9&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dcf451afa-4314-44d1-8b5f-00914d8d2bd8.flac&x-id=GetObject,ML_Q2_M1,2025-03-04,18:20,9,Q2,M1,18,56.9919611,24.3808376,2025-03-04T05:09:21Z,2025-03-04T16:02:00Z,3,NA,20250304_162000,20250304_162000.flac,../AudioMoth/ML_Q2_M1/20250304_162000.flac,Mar,../AudioMoth_2025//Q2/M1/Mar,../AudioMoth_2025//Q2/M1/Mar/20250304_162000.flac
232706995,69163,2025-03-04T20:05:00Z,03/04/2025 18:05:00,48000,60,2880000,413599,flac,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC0263ED8F59;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-03-04T18:05:00Z;Loc Position:56.991964 24.380862;OAD|Loc Source:Acoustic chime;Original Filename:20250304_180500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.0;Temperature Int:2.6"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250304_180500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/03/04/82p18cjvw5mc/cc7624c2-84bc-4b22-a02e-69db072c3831.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090038Z&X-Amz-Expires=604800&X-Amz-Signature=5fd1027ce1fba12ff6cbdb2ddbdaa9c05f6ec7526dc6bc9e006b096707284ced&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dcc7624c2-84bc-4b22-a02e-69db072c3831.flac&x-id=GetObject,ML_Q2_M1,2025-03-04,20:05,9,Q2,M1,20,56.9919611,24.3808376,2025-03-04T05:09:21Z,2025-03-04T16:02:00Z,3,NA,20250304_180500,20250304_180500.flac,../AudioMoth/ML_Q2_M1/20250304_180500.flac,Mar,../AudioMoth_2025//Q2/M1/Mar,../AudioMoth_2025//Q2/M1/Mar/20250304_180500.flac
232707685,69163,2025-03-04T21:30:00Z,03/04/2025 19:30:00,48000,60,2880000,406487,flac,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC0263ED8F59;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-03-04T19:30:00Z;Loc Position:56.991964 24.380862;OAD|Loc Source:Acoustic chime;Original Filename:20250304_193000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.0;Temperature Int:1.5"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250304_193000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/03/04/82p18cjvw5mc/e53578db-cbb7-4b3b-b592-315e22a51f11.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090040Z&X-Amz-Expires=604800&X-Amz-Signature=28754123b85b00b00e9a76e319d4edd73769a36cb994efa1e6c6346f25cd6c99&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3De53578db-cbb7-4b3b-b592-315e22a51f11.flac&x-id=GetObject,ML_Q2_M1,2025-03-04,21:30,9,Q2,M1,21,56.9919611,24.3808376,2025-03-04T05:09:21Z,2025-03-04T16:02:00Z,3,NA,20250304_193000,20250304_193000.flac,../AudioMoth/ML_Q2_M1/20250304_193000.flac,Mar,../AudioMoth_2025//Q2/M1/Mar,../AudioMoth_2025//Q2/M1/Mar/20250304_193000.flac
232706747,69164,2025-03-04T22:55:00Z,03/04/2025 20:55:00,48000,60,2880000,439011,flac,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2474750763ED1E0B;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-03-04T20:55:00Z;Loc Position:56.972951 24.304550;OAD|Loc Source:Acoustic chime;Original Filename:20250304_205500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.0;Temperature Int:3.9"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250304_205500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/03/04/gpwa6d5v8psu/29be49ed-0653-4099-8bea-077c5d25558e.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090057Z&X-Amz-Expires=604800&X-Amz-Signature=00fabedd5c6f82a79b888a51dda4a0b613b077957cf49d42efe396aa9d31f2d6&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D29be49ed-0653-4099-8bea-077c5d25558e.flac&x-id=GetObject,ML_Q2_M2,2025-03-04,22:55,9,Q2,M2,22,56.9729337,24.3045618,2025-03-04T05:09:38Z,2025-03-04T16:02:20Z,3,NA,20250304_205500,20250304_205500.flac,../AudioMoth/ML_Q2_M2/20250304_205500.flac,Mar,../AudioMoth_2025//Q2/M2/Mar,../AudioMoth_2025//Q2/M2/Mar/20250304_205500.flac
232707644,69163,2025-03-05T00:10:00Z,03/04/2025 22:10:00,48000,60,2880000,403733,flac,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC0263ED8F59;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-03-04T22:10:00Z;Loc Position:56.991964 24.380862;OAD|Loc Source:Acoustic chime;Original Filename:20250304_221000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.0;Temperature Int:0.4"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250304_221000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/03/04/82p18cjvw5mc/a9dfa0c9-850b-4b0a-aa83-3cd1ee0ee40b.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090040Z&X-Amz-Expires=604800&X-Amz-Signature=79031712dbc30ee277aa5382e5b523fd435a01317e7b70d1ca71e254d94106af&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Da9dfa0c9-850b-4b0a-aa83-3cd1ee0ee40b.flac&x-id=GetObject,ML_Q2_M1,2025-03-05,00:10,9,Q2,M1,0,56.9919611,24.3808376,2025-03-05T05:06:42Z,2025-03-05T16:04:12Z,3,NA,20250304_221000,20250304_221000.flac,../AudioMoth/ML_Q2_M1/20250304_221000.flac,Mar,../AudioMoth_2025//Q2/M1/Mar,../AudioMoth_2025//Q2/M1/Mar/20250304_221000.flac
232707629,69163,2025-03-05T01:30:00Z,03/04/2025 23:30:00,48000,60,2880000,404398,flac,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:2453AC0263ED8F59;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-03-04T23:30:00Z;Loc Position:56.991964 24.380862;OAD|Loc Source:Acoustic chime;Original Filename:20250304_233000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.0;Temperature Int:-0.2"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250304_233000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/03/04/82p18cjvw5mc/1c9cc04f-3c7b-4f7e-ae46-7713b801a42b.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090040Z&X-Amz-Expires=604800&X-Amz-Signature=77012d7c7c8c9f5599d6379a023c5a6d41db2eee3ad5c7b9ca307c387bc6f645&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D1c9cc04f-3c7b-4f7e-ae46-7713b801a42b.flac&x-id=GetObject,ML_Q2_M1,2025-03-05,01:30,9,Q2,M1,1,56.9919611,24.3808376,2025-03-05T05:06:42Z,2025-03-05T16:04:12Z,3,NA,20250304_233000,20250304_233000.flac,../AudioMoth/ML_Q2_M1/20250304_233000.flac,Mar,../AudioMoth_2025//Q2/M1/Mar,../AudioMoth_2025//Q2/M1/Mar/20250304_233000.flac
230190959,69162,2025-03-05T03:05:00Z,03/05/2025 01:05:00,48000,60,2880000,416657,flac,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:24E1440163ED1DD7;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-03-05T01:05:00Z;Loc Position:57.026537 24.189724;OAD|Loc Source:Acoustic chime;Original Filename:20250305_010500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.0;Temperature Int:0.2"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250305_010500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/03/05/7j7hefr0a48m/d92927a1-c30a-4e68-803a-3973ab1c4d36.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090010Z&X-Amz-Expires=604800&X-Amz-Signature=0828bb2ef0e8cd4ccfc16255df14cafdd9a847aff4cd5afab8c223c651583c67&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dd92927a1-c30a-4e68-803a-3973ab1c4d36.flac&x-id=GetObject,ML_Q1_M5,2025-03-05,03:05,9,Q1,M5,3,57.0265359,24.1897223,2025-03-05T05:07:30Z,2025-03-05T16:04:55Z,3,NA,20250305_010500,20250305_010500.flac,../AudioMoth/ML_Q1_M5/20250305_010500.flac,Mar,../AudioMoth_2025//Q1/M5/Mar,../AudioMoth_2025//Q1/M5/Mar/20250305_010500.flac
