recording_id,site_id,datetime,datetime_utc,sample_rate,duration,samples,file_size,bit_rate,sample_encoding,upload_time,meta,url
263507005,69162,08/09/2025 13:35:00,08/09/2025 10:35:00,48000,60,2880000,0,421296,flac,08/26/2025 10:41:17,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:24E1440163ED1DD7;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-09T10:35:00Z;Loc Position:57.026548 24.189730;OAD|Loc Source:Acoustic chime;Original Filename:20250809_103500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.0;Temperature Int:27.9"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250809_103500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/09/7j7hefr0a48m/b6374931-c141-4b41-a9ed-53d527e57ef8.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090031Z&X-Amz-Expires=604800&X-Amz-Signature=bd066f655610936f5329060c5bf17bf76d83198d103d82d4959b48f57bdb677e&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Db6374931-c141-4b41-a9ed-53d527e57ef8.flac&x-id=GetObject
263507006,69162,08/09/2025 01:50:00,08/08/2025 22:50:00,48000,60,2880000,0,410232,flac,08/26/2025 10:41:17,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:24E1440163ED1DD7;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-08T22:50:00Z;Loc Position:57.026548 24.189730;OAD|Loc Source:Acoustic chime;Original Filename:20250808_225000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:7.9"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250808_225000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/08/7j7hefr0a48m/6817aef1-fb50-4303-8564-d5e0772c0b36.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090031Z&X-Amz-Expires=604800&X-Amz-Signature=bd3114d7cd35009b545b61f7cfbf717cd2b9768f616fe8c718a9f5a74e1c0ee0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D6817aef1-fb50-4303-8564-d5e0772c0b36.flac&x-id=GetObject
263507007,69162,08/09/2025 06:55:00,08/09/2025 03:55:00,48000,60,2880000,0,412987,flac,08/26/2025 10:41:19,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:24E1440163ED1DD7;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-09T03:55:00Z;Loc Position:57.026548 24.189730;OAD|Loc Source:Acoustic chime;Original Filename:20250809_035500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:11.2"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250809_035500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/09/7j7hefr0a48m/ed203fac-d956-432c-90cc-e0093d5d0e18.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090031Z&X-Amz-Expires=604800&X-Amz-Signature=d3d67958840c91578b4c4ac18238e3bf9851d105cfc08322e4a5609869f6276f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Ded203fac-d956-432c-90cc-e0093d5d0e18.flac&x-id=GetObject
263507008,69162,08/09/2025 13:30:00,08/09/2025 10:30:00,48000,60,2880000,0,436212,flac,08/26/2025 10:41:19,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:24E1440163ED1DD7;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-09T10:30:00Z;Loc Position:57.026548 24.189730;OAD|Loc Source:Acoustic chime;Original Filename:20250809_103000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.0;Temperature Int:27.9"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250809_103000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/09/7j7hefr0a48m/be508319-7dbd-4516-9211-9e8d6b7389d2.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090031Z&X-Amz-Expires=604800&X-Amz-Signature=8f989fe184cf5a5c65d93b4a76c32813b5aa80d8fb0d41f45bec28cd1246462e&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dbe508319-7dbd-4516-9211-9e8d6b7389d2.flac&x-id=GetObject
263507009,69162,08/09/2025 01:40:01,08/08/2025 22:40:01,48000,59,2832000,0,410483,flac,08/26/2025 10:41:20,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:24E1440163ED1DD7;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-08T22:40:01Z;Loc Position:57.026548 24.189730;OAD|Loc Source:Acoustic chime;Original Filename:20250808_224001.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:7.7"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250808_224001.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/08/7j7hefr0a48m/30082739-15fd-4340-aa45-6cffe27d5fe6.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090031Z&X-Amz-Expires=604800&X-Amz-Signature=46be8b677cddd2e0aa6adb07cf6b948af5f55448f7fcedcb6ef1efa589bb3da0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D30082739-15fd-4340-aa45-6cffe27d5fe6.flac&x-id=GetObject
263507010,69162,08/09/2025 12:20:00,08/09/2025 09:20:00,48000,60,2880000,0,427913,flac,08/26/2025 10:41:21,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:24E1440163ED1DD7;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-09T09:20:00Z;Loc Position:57.026548 24.189730;OAD|Loc Source:Acoustic chime;Original Filename:20250809_092000.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:4.0;Temperature Int:24.2"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250809_092000.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/09/7j7hefr0a48m/7bdd8e7b-5d41-41a6-a7d2-150837a197a5.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090031Z&X-Amz-Expires=604800&X-Amz-Signature=6bc0bf88c04f24c9e9d54c9471033975f21baa1ced08491ce09623c6354863b2&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7bdd8e7b-5d41-41a6-a7d2-150837a197a5.flac&x-id=GetObject
263507011,69162,08/09/2025 01:05:00,08/08/2025 22:05:00,48000,60,2880000,0,413845,flac,08/26/2025 10:41:22,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:24E1440163ED1DD7;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-08T22:05:00Z;Loc Position:57.026548 24.189730;OAD|Loc Source:Acoustic chime;Original Filename:20250808_220500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:8.2"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250808_220500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/08/7j7hefr0a48m/45c83df8-180f-45f6-a5b6-6d2d6eb05cd9.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090031Z&X-Amz-Expires=604800&X-Amz-Signature=fdb68a6eef18f0d00c63c3e90dde1255458d7bfa214faa3ce118df353ee1ce6c&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D45c83df8-180f-45f6-a5b6-6d2d6eb05cd9.flac&x-id=GetObject
263507012,69162,08/09/2025 06:45:00,08/09/2025 03:45:00,48000,60,2880000,0,411460,flac,08/26/2025 10:41:23,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:24E1440163ED1DD7;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-09T03:45:00Z;Loc Position:57.026548 24.189730;OAD|Loc Source:Acoustic chime;Original Filename:20250809_034500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:10.9"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250809_034500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/09/7j7hefr0a48m/f516325f-6f94-464d-aac2-b0419fd61888.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090031Z&X-Amz-Expires=604800&X-Amz-Signature=80331abadae0eb489ad8b4b37fa1e5fcbb69d7bac7cb75f682381d8592f78ffc&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Df516325f-6f94-464d-aac2-b0419fd61888.flac&x-id=GetObject
263507013,69162,08/09/2025 02:05:00,08/08/2025 23:05:00,48000,60,2880000,0,409972,flac,08/26/2025 10:41:23,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:24E1440163ED1DD7;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-08T23:05:00Z;Loc Position:57.026548 24.189730;OAD|Loc Source:Acoustic chime;Original Filename:20250808_230500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:7.7"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250808_230500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/08/7j7hefr0a48m/215e20dd-7142-47ff-9574-8ae518e1a232.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090031Z&X-Amz-Expires=604800&X-Amz-Signature=e1305626e95f6c73cd9214a21e2ece4a7b8563e336278b9a3ddac41ded2294fe&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D215e20dd-7142-47ff-9574-8ae518e1a232.flac&x-id=GetObject
263507014,69162,08/09/2025 02:35:00,08/08/2025 23:35:00,48000,60,2880000,0,405180,flac,08/26/2025 10:41:25,"{""comment"":""GUANO|Version:1.0;Make:Open Acoustic Devices;Model:AudioMoth;Serial:24E1440163ED1DD7;Firmware Version:AudioMoth-Firmware-Basic (1.11.0);Timestamp:2025-08-08T23:35:00Z;Loc Position:57.026548 24.189730;OAD|Loc Source:Acoustic chime;Original Filename:20250808_233500.WAV;OAD|Recording Settings:48000 GAIN 2;OAD|Battery Voltage:3.9;Temperature Int:7.5"",""artist"":""AudioMoth"",""encoder"":""Lavf58.24.101"",""filename"":""20250808_233500.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2025/08/08/7j7hefr0a48m/54602795-5461-47e5-a75e-e4007d6c8269.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20251210%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20251210T090032Z&X-Amz-Expires=604800&X-Amz-Signature=b4dabd217ef346bfcdd05b797e64f0dea1647ea27755b05769490a17161230fe&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D54602795-5461-47e5-a75e-e4007d6c8269.flac&x-id=GetObject
